workplace_id,census_no,institution_category_id,authority_id,language_id,gender_id,institution_types_id,grade_span_id,district_id,zeo_wp_id,deo_wp_id,name,address,phone
INS0001505,1505,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000006,DEO0000034,VIGODA M.V.,"VIGODA, BEMMULLA",332287266
INS0001506,1506,ICID001,AUID02,SLID01,IGID03,ITID03,GSID02,DIS022,ZEO0000006,DEO0000034,DORANAGODA M.V.,"DORANAGODA, UDUGAMPOLA",710980008
INS0001507,1507,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS022,ZEO0000006,DEO0000034,THAMMITA M.V.,MAKEWITA,332239743
INS0001508,1508,ICID001,AUID02,SLID01,IGID03,ITID02,GSID06,DIS022,ZEO0000006,DEO0000033,BURULLAPITIYA M.V.,MINUWANGODA,112298051
INS0001509,1509,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000006,DEO0000033,KORASE RANASINGHA M.V.,UDUGAMPOLA,332246188
INS0001510,1510,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000006,DEO0000033,KALAWANA SENANAYAKA K.V.,MINUWANGODA,112296316
INS0001511,1511,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000006,DEO0000034,WELIYA SRI SUGATHAPALA P.V.,MINUWANGODA,
INS0001512,1512,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000006,DEO0000034,WEEDIYAWATHTHA SENARATH K.V.,UDUGAMPOLA,112298962
INS0001513,1513,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000006,DEO0000034,PETHIYAGODA BUDDHIST JUNIOR SCHOOL,"PETHIYAGODA, GAMPAHA",332223693
INS0001514,1514,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000006,DEO0000034,BALABOWA K.V.,"BALABOWA, DEWALAPOLA",
INS0001515,1515,ICID001,AUID02,SLID04,IGID03,ITID02,GSID06,DIS022,ZEO0000006,DEO0000034,MARAPOLA M.V.,VEYANGODA,332291444
INS0001516,1516,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000006,DEO0000034,SRI RATHANAJOTHI VIDYALAYA,UDUGAMPOLA,332221470
INS0001517,1517,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000006,DEO0000034,ASGIRIYA SUDARSHANA K.V.,GAMPAHA,332235399
INS0001518,1518,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000006,DEO0000034,ASGIRIYA JUNIOR MIXED SCHOOL,"ASDIRIYA WEST, GAMPAHA",
INS0001519,1519,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000006,DEO0000034,UGGALBODA P.V.,GMPAHA,
INS0001520,1520,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000006,DEO0000034,NEDAGAMUWA JUNIOR M.S.,KOTUGODA,332239562
INS0001521,1521,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000006,DEO0000034,SIYAMBALAPITIYA P.V.,MAKEVITA,112280790
INS0001524,1524,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000006,DEO0000033,MADELGAMUWA P.V.,"MADELGAMUWA, GAMPAHA",332239214
INS0001526,1526,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000006,DEO0000034,GANIHIMULLA P.V.,"GANIHIMULLA, DEVALAPOLA",112283745
INS0001527,1527,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000006,DEO0000033,GOIGAMA NAGARAMA P.V.,"GOIGAMA, UDUGAMPOLA",333963487
INS0001528,1528,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000006,DEO0000033,UDUGAMPOLA P.V.,UDUGAMPOLA,332232207
INS0001530,1530,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000006,DEO0000034,PETHIYAGODA METHODIST K.V.,"PETHIYAGODA, GAMPAHA",332235150
INS0001533,1533,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000006,DEO0000034,YAGODAMULLA P.V.,"YAGODAMULLA, KOTUGODA",112283902
INS0001534,1534,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000006,DEO0000034,UDUGAMPOLA R.C.P.S.,UDUGAMPOLA,767458978
INS0001535,1535,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000006,DEO0000033,ASGIRI WALPOLA P.V.,"ASGIRIWALPOLA, UDUGAMPOLA",
INS0001536,1536,ICID001,AUID02,SLID04,IGID03,ITID02,GSID04,DIS022,ZEO0000007,DEO0000033,UDAMMITA DR. KULASINGHE M.V.,"UDAMMITA, KOTUGODA",112244922
INS0001537,1537,ICID001,AUID02,SLID04,IGID02,ITID01,GSID06,DIS022,ZEO0000007,DEO0000033,KANDANA ST. SEBASTIAN'S BALIKA M.V.,KANDANA,112237335
INS0001538,1538,ICID001,AUID02,SLID04,IGID02,ITID01,GSID04,DIS022,ZEO0000007,DEO0000033,JA-ELA NIMALA MARIYA BALIKA M.V.,"THUDELLA, JA-ELA",112231966
INS0001539,1539,ICID001,AUID01,SLID04,IGID01,ITID01,GSID04,DIS022,ZEO0000007,DEO0000033,JA-ELA CHRIST KING COLLEGE,"THUDELLA, JA-ELA",112233030
INS0001540,1540,ICID001,AUID02,SLID04,IGID01,ITID01,GSID04,DIS022,ZEO0000007,DEO0000033,KANDANA ST. SEBASTIAN'S M.V.,KANDANA,112232093
INS0001541,1541,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS022,ZEO0000007,DEO0000033,JA-ELA ST. MARY'S M.V.,JA-ELA,112232390
INS0001542,1542,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS022,ZEO0000007,DEO0000034,ST. JOHN THE BAPTIST M.V.,"NAGODA, KANDANA",112242200
INS0001543,1543,ICID001,AUID02,SLID01,IGID03,ITID01,GSID06,DIS022,ZEO0000007,DEO0000033,JINARAJA M.V.,"NIWANDAMA, JA-ELA",112238638
INS0001544,1544,ICID001,AUID02,SLID01,IGID03,ITID01,GSID06,DIS022,ZEO0000007,DEO0000034,BATUWATTA M.V.,"BATUWATTA, RAGAMA",112229529
INS0001545,1545,ICID001,AUID02,SLID01,IGID03,ITID01,GSID06,DIS022,ZEO0000007,DEO0000033,ST. XAVIER M.V.,"WEWALA, JA-ELA",112249997
INS0001546,1546,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000007,DEO0000033,SIDDHARTHA P.V.,BATAGAMA NORTH JAELA,112051447
INS0001547,1547,ICID001,AUID02,SLID04,IGID03,ITID02,GSID04,DIS022,ZEO0000007,DEO0000033,EKALA G.B. SENANAYAKA MAHA VIDYALAYA,EKALA,112243054
INS0001548,1548,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000007,DEO0000034,KANUWANA ST. JOSEPH'S J.S.V.,"KANUWANA, JA ELA",112226207
INS0001549,1549,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000007,DEO0000034,KUDAHAKAPOLA PAGNGNAWASA J.S.V.,"KUDAHAKAPOLA, JA ELA",112051159
INS0001550,1550,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000007,DEO0000056,JA ELA JAYANTHI J.S.V.,JA ELA,112244808
INS0001551,1551,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS022,ZEO0000007,DEO0000056,DHARMASHOKA M.V.,BATAGAMA SOUTH KANDANA,112242132
INS0001552,1552,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000007,DEO0000056,LANKA SABHA V.,DANDUGAMA JA ELA,112226179
INS0001553,1553,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000007,DEO0000056,HOLY ROSARY VIDYALAYA,DEHIYAGATHGA JA ELA,112051293
INS0001554,1554,ICID001,AUID02,SLID01,IGID03,ITID02,GSID06,DIS022,ZEO0000007,DEO0000056,KARUNARATHNA M.V.,NARANGODAPALUWA BATUWATTA,112955489
INS0001555,1555,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000007,DEO0000056,PERALANDA ST. JOSEPH'S J.S.V.,"PERALANDA, RAGAMA",112951003
INS0001556,1556,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000007,DEO0000056,SIRIWARDHANA P.V.,POLPITUMUKALANA KANDANA,112229799
INS0001557,1557,ICID001,AUID02,SLID01,IGID03,ITID03,GSID05,DIS022,ZEO0000007,DEO0000056,BATAGAMA NORTH J.S.V.,"BATAGAMA, NORTH JA ELA",112245821
INS0001558,1558,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000007,DEO0000056,DHARMARAJA P.V.,MEDDEGODA GANEMULLA,332265812
INS0001559,1559,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000007,DEO0000056,YAKKADUWA P.V.,YAKKADUWA JA ELA,112226614
INS0001560,1560,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000007,DEO0000056,WALPOLA DHARMARATHANA J.S.V.,"WALPOLA, RAGAMA",112051457
INS0001561,1561,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS022,ZEO0000007,DEO0000056,ST. MARY'S MODEL SCHOOL,HAPUGODA KADANA,112236219
INS0001562,1562,ICID001,AUID02,SLID04,IGID03,ITID01,GSID06,DIS022,ZEO0000007,DEO0000056,BASILICA M.V.,"KADAWATHA RD, RAGAMA",112957051
INS0001564,1564,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000007,DEO0000056,SRI DHARMARAKSHITHA P.V.,"IHALAGAMA, RAGAMA",112959167
INS0001566,1566,ICID001,AUID02,SLID01,IGID02,ITID04,GSID01,DIS022,ZEO0000007,DEO0000056,KADANA ST. SEBASTIAN'S GIRLS P.V.,KADANA,112230133
INS0001567,1567,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000007,DEO0000056,KALAELIYA P.V.,KALAELIYA JA ELA,112244234
INS0001569,1569,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000007,DEO0000056,RAHULA P.V.,NARANGODAPALUWA BATUWATTA,112960444
INS0001570,1570,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000007,DEO0000055,BATAGAMA NORTH R C P.V.,BATAGAMA NORTH JA ELA,112244575
INS0001571,1571,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000007,DEO0000055,BATUWATTA P.V.,BATUWATTA RAGAMA,112051403
INS0001572,1572,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000007,DEO0000055,NIWANDAMA R C P.V.,NIWANDAMA JA ELA,112235008
INS0001573,1573,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000007,DEO0000055,BASILICA P.V.,RAGAMA,112957988
INS0001574,1574,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000007,DEO0000055,WEWALA P.V.,WEWALA JAELA,112234400
INS0001575,1575,ICID001,AUID02,SLID06,IGID03,ITID01,GSID04,DIS022,ZEO0000007,DEO0000055,NEGOMBO AL-HILAL M.V.,"PERIYAMULLA, NEGOMBO",312238077
INS0001576,1576,ICID001,AUID02,SLID02,IGID03,ITID01,GSID04,DIS022,ZEO0000007,DEO0000055,NEGOMBO WIJERATNAM HINDU CENTRAL COLLEGE,"134, SEA STREET, NEGOMBO",312237047
INS0001578,1578,ICID001,AUID02,SLID05,IGID03,ITID01,GSID04,DIS022,ZEO0000007,DEO0000055,KOCHCHIKADE AL-FALAH M.V.,"PORUTHOTA, KOCHCHIKADE",312277021
INS0001583,1583,ICID001,AUID02,SLID02,IGID03,ITID02,GSID04,DIS022,ZEO0000007,DEO0000055,THOPPU R.C.TAMIL M.V.,"THOPPU, KOCHCHIKADE",312277311
INS0001584,1584,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS022,ZEO0000007,DEO0000055,WELIHENA R.C.TAMIL V.,"WELIHENA, KOCHCHIKADE",312279441
INS0001585,1585,ICID001,AUID02,SLID05,IGID03,ITID02,GSID04,DIS022,ZEO0000006,DEO0000055,AL-AMAN MUSLIM M.V.,"GALLOLUWA, MINUWANGODA",112298598
INS0001587,1587,ICID001,AUID02,SLID02,IGID03,ITID03,GSID03,DIS022,ZEO0000005,DEO0000055,ORCHARD WATTA MUSLIM KANISHTA VIDYALAYA,NITTABUWA,
INS0001588,1588,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS022,ZEO0000008,DEO0000055,DON BOSCO VIDYALAYA,"PALLIYAWTTA, HANDALA, WATTALA",112935365
INS0001589,1589,ICID001,AUID02,SLID04,IGID02,ITID02,GSID04,DIS022,ZEO0000005,DEO0000055,KIRIDIWELA SANGAMITHTHA B.M.V.,KIRIDIWELA,332269087
INS0001590,1590,ICID001,AUID02,SLID04,IGID02,ITID01,GSID04,DIS022,ZEO0000008,DEO0000055,MAKOLA VISHAKA B.M.V.,MAKOLA,112401181
INS0001591,1591,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000005,DEO0000055,DEKATANA P.V.,"ALBERT GUNARATHNA MW, DEKATANA",112476751
INS0001592,1592,ICID001,AUID01,SLID01,IGID02,ITID02,GSID04,DIS022,ZEO0000005,DEO0000055,DOMPE DEVI B.M.V.,DOMPE,112409535
INS0001593,1593,ICID001,AUID02,SLID04,IGID03,ITID01,GSID06,DIS022,ZEO0000005,DEO0000055,GAMPAHA THAKSHILA M.V.,"SRI BODHI RD, GAMPAHA",332224752
INS0001594,1594,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000005,DEO0000055,MANDAWALA P.V.,MANDAWALA,112404324
INS0001595,1595,ICID001,AUID02,SLID01,IGID02,ITID04,GSID01,DIS022,ZEO0000008,DEO0000055,ST. ANNE'S BALIKA PRIMARY SCHOOL,WATTALA,112937592
INS0001596,1596,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000008,DEO0000055,DARANAGAMA RAJASINGHA P.V.,"KAMMALWATHTHA, DELGODA",112977563
INS0001597,1597,ICID001,AUID02,SLID01,IGID01,ITID04,GSID01,DIS022,ZEO0000005,DEO0000055,ANANDA P.V.,"PALLEGAMA, PEPILIYAWALA",332247701
INS0001598,1598,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000008,DEO0000055,NELUMWESSA P.V.,"RANMUTHUGALA , GADAWATHA",112971773
INS0001599,1599,ICID001,AUID02,SLID05,IGID03,ITID02,GSID04,DIS022,ZEO0000008,DEO0000055,AL.MAHAMOOD K.V.,ULAHITIWALA MALWANA,112535048
INS0001600,1600,ICID001,AUID02,SLID02,IGID03,ITID04,GSID01,DIS022,ZEO0000008,DEO0000055,AL-MUBARAK P.V.,MALWANA,112538801
INS0001601,1601,ICID001,AUID02,SLID02,IGID03,ITID04,GSID01,DIS022,ZEO0000005,DEO0000055,DHARUSSALAM P.V.,"THIHARIYA, KALAGEDIHENA",332290022
INS0001602,1602,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000008,DEO0000055,KIRILLAWALA PRIMARY SCHOOL,"KIRILLAWALA, KADAWATHA",112968045
INS0001603,1603,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000008,DEO0000056,DESHAMANYA H.K.DARMADASA P.V.,PELIYAGODA,112986041
INS0001604,1604,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000008,DEO0000040,HEENKENDA P.V.,"HORAPE, RAGAMA",112951988
INS0001605,1605,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000008,DEO0000040,SRI SUMANGALA P.V.,"ERIYAWATIYA, KELANIYA",112937378
INS0001607,1607,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000006,DEO0000040,MINUWANGODA REGGIE RANATHUNGA P.V.,MINUWANGODA,112297200
INS0001608,1608,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000008,DEO0000040,DHARANAGAMA P.V.,"DHARANAGAMA, SIYAMBALEPE, DELGODA",112972274
INS0001609,1609,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000008,DEO0000040,KARUNARATHNA BUDDISHT P.V.,MATHTUMAGALA RAGAMA,112931783
INS0001610,1610,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000007,DEO0000040,JINARAJA P.V.,NIWANDAMA JA ELA,112238672
INS0001611,1611,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000006,DEO0000040,KOTUGODA SRI RAHULA P.V.,KOTUGODA,112299110
INS0001612,1612,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000007,DEO0000040,SRI PANGNANANADA P.V.,"RADDOLUWA, SEEDUWA",112289156
INS0001613,1613,ICID001,AUID02,SLID01,IGID03,ITID03,GSID05,DIS022,ZEO0000006,DEO0000040,REGGIE RANATHUNGA SCIENCE COLLEGE,MINUWANGODA,112281001
INS0001614,1614,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS022,ZEO0000006,DEO0000040,MARAPOLA P.V.,"WALPITAMULLA, DEVALAPOLA",332246768
INS0002001,2001,ICID001,AUID01,SLID04,IGID03,ITID01,GSID06,DIS021,ZEO0000009,DEO0000040,WADDUWA M M.V.,"VIJAYA RD, WADDUWA",382232648
INS0002002,2002,ICID001,AUID02,SLID04,IGID02,ITID01,GSID06,DIS021,ZEO0000009,DEO0000040,PANADURA BALIKA M.V.,PANADURA,382232217
INS0002003,2003,ICID001,AUID01,SLID04,IGID03,ITID01,GSID06,DIS021,ZEO0000009,DEO0000040,PANADURA ST. JOHN'S M.V.,"UDAHAMULLA, PANADURA",382232826
INS0002004,2004,ICID001,AUID01,SLID04,IGID01,ITID01,GSID04,DIS021,ZEO0000009,DEO0000040,PANADURA SRI SUMANGALA COLLEGE,PANADURA,382232259
INS0002005,2005,ICID001,AUID01,SLID04,IGID02,ITID01,GSID04,DIS021,ZEO0000009,DEO0000040,PANADURA SRI SUMANGALA BALIKA M.V.,PANADURA,382232371
INS0002006,2006,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS021,ZEO0000009,DEO0000040,NALLURUWA SIRI SEEVALI K.V.,"NALLURUWA, PANADURA",382236940
INS0002007,2007,ICID001,AUID02,SLID04,IGID03,ITID01,GSID04,DIS021,ZEO0000009,DEO0000040,WALANA MAHANAMA M.V.,"WALANA, PANADURA",382235416
INS0002008,2008,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS021,ZEO0000009,DEO0000040,SARIKKAMULLA SRI THAKSALA M.V.,"SARIKKAMULLA, PANADURA",382298398
INS0002009,2009,ICID001,AUID02,SLID01,IGID01,ITID02,GSID04,DIS021,ZEO0000009,DEO0000040,PANADURA ST. ANTHONY'S BOYS M.V.,PANADURA,392232417
INS0002010,2010,ICID001,AUID02,SLID04,IGID02,ITID02,GSID06,DIS021,ZEO0000009,DEO0000040,PANADURA ST. ANTHONY'S GIRLS SCHOOL,PANADURA,382233164
INS0002011,2011,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS021,ZEO0000009,DEO0000040,HORETHUDUWA SRI CHANDRASEKARA M.V.,"HORETHUDUWA, KESELWATHTHA",112649956
INS0002012,2012,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS021,ZEO0000009,DEO0000040,PANADURA BAUDDHALOKA M.V.,"WEKADA, PANADURA",382243383
INS0002013,2013,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS021,ZEO0000009,DEO0000040,WADDUWA ST. MARY'S M.V.,"CONVENT RD, WADDUWA",382295513
INS0002014,2014,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS021,ZEO0000009,DEO0000040,PINWATTA P.V.,"PINWATTA, PANADURA",382234566
INS0002015,2015,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS021,ZEO0000009,DEO0000040,WADDUWA DHARMAPALA VIDYALAYA,WADDUWA,382294039
INS0002016,2016,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS021,ZEO0000009,DEO0000040,JERAMIYAS DIAS K.V.,"WEERAMAN RD, PANADURA",382245879
INS0002017,2017,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS021,ZEO0000009,DEO0000040,KURUPPUMULLA PRARAKKAMA P.V.,"KURUPPPUMULLA, PANADURA",385688233
INS0002018,2018,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS021,ZEO0000009,DEO0000040,KESELWATHTHA SRI JINADARMADANA V.,"KESELWATHTHA, PANADURA",385682726
INS0002019,2019,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS021,ZEO0000009,DEO0000040,SISU VIRU VIDYALAYA,"GORAKANA, KESELWATHTHA",383370470
INS0002020,2020,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS021,ZEO0000009,DEO0000040,THANTHIRIMULLA P.V.,"THANTHIRIMULLA, PANADURA",
INS0002021,2021,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS021,ZEO0000009,DEO0000040,THALPITIYA P.V.,"THALPITIYA, WADDUWA",382284047
INS0002022,2022,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS021,ZEO0000009,DEO0000041,UPADYA M.V.,PANADURA,382230590
INS0002023,2023,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS021,ZEO0000009,DEO0000041,DIBBEDDA GUNAWARDHANA P.V.,"DIBBEDA, PANADURA",776249549
INS0002025,2025,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS021,ZEO0000009,DEO0000041,BEKKEGAMA P.V.,"BEKKEGAMA, PANADURA",385686893
INS0002026,2026,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS021,ZEO0000009,DEO0000041,MADAWILGODA SRI GNANANDA K.V.,"THALPITIYA NORTH, WADDUWA",
INS0002028,2028,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS021,ZEO0000009,DEO0000041,MOLLIGODA P.V.,"MOLLEGODA, WADDUWA",383396076
INS0002030,2030,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS021,ZEO0000009,DEO0000041,RATHWATHTH DIYAMANTHI JUBILEE VIDYALAYA,"JUBLEE RD, WALANA, PANADURA",382287980
INS0002032,2032,ICID001,AUID02,SLID01,IGID02,ITID03,GSID03,DIS021,ZEO0000009,DEO0000041,WADDUWA B.V.,WADDUWA,382294508
INS0002033,2033,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS021,ZEO0000009,DEO0000041,WERAGAMA VIDYALAYA,WADDUWA,382283776
INS0002034,2034,ICID001,AUID02,SLID04,IGID01,ITID01,GSID04,DIS021,ZEO0000009,DEO0000041,PANADURA ROYAL COLLEGE,PANADURA,382233009
INS0002036,2036,ICID001,AUID02,SLID01,IGID02,ITID04,GSID01,DIS021,ZEO0000009,DEO0000041,METHODIST P.V.,PANADURA,382238438
INS0002037,2037,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS021,ZEO0000009,DEO0000041,SARIKKALIMULLA R.C.P.V.,"KESELWATHTHA, PANADURA",
INS0002039,2039,ICID001,AUID02,SLID04,IGID02,ITID01,GSID04,DIS021,ZEO0000009,DEO0000041,PANADURA AGAMETHI BALIKA M.V.,PANADURA,382233124
INS0002040,2040,ICID001,AUID01,SLID04,IGID03,ITID01,GSID04,DIS021,ZEO0000011,DEO0000041,BANDARAGAMA M.M.V.,BANDARAGAMA,382292930
INS0002041,2041,ICID001,AUID02,SLID01,IGID03,ITID02,GSID06,DIS021,ZEO0000011,DEO0000041,WEVITA MAITHREE M.V.,"WEVITA, BANDARAGAMA",382291962
INS0002042,2042,ICID001,AUID02,SLID01,IGID03,ITID02,GSID06,DIS021,ZEO0000011,DEO0000041,ALUBOMULLA S.MAHINDA M.V.,ALUBOMULLA,382240889
INS0002043,2043,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS021,ZEO0000011,DEO0000041,SRI SARALANKARA M.V.,"KIDELPITIYA, WELMILLA JUNCTION",382291585
INS0002044,2044,ICID001,AUID02,SLID01,IGID03,ITID02,GSID06,DIS021,ZEO0000011,DEO0000041,DOMBAGODA SEELARATHANA M.V.,"DOMBAGODA, HORANA",343744628
INS0002045,2045,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS021,ZEO0000011,DEO0000041,PARAGASTHOTA VIDYALOKA M.V.,PARAGASTHOTA,343445832
INS0002046,2046,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS021,ZEO0000011,DEO0000041,PATHAHAWATHTHA SRI SWARNAJOTHI K.V.,"RAIGAMA, BANDARAGAMA",382291530
INS0002047,2047,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS021,ZEO0000009,DEO0000041,MALLAMULLA M.V.,MALAMULLA PANADURA,382230545
INS0002048,2048,ICID001,AUID02,SLID01,IGID03,ITID02,GSID06,DIS021,ZEO0000011,DEO0000041,MILLANIYA SRI DEWARAKSHITHA M.V.,MILLANIYA,342252966
INS0002049,2049,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS021,ZEO0000011,DEO0000041,LABUGAMA VIJITHA K.V.,"LABUGAMA, HALTHOTA",342262533
INS0002050,2050,ICID001,AUID02,SLID01,IGID03,ITID02,GSID04,DIS021,ZEO0000011,DEO0000041,ARUGGODA SRI PARAKKRAMA M.V.,"ARUGGODA, ALUBOMULLA",382240856
INS0002051,2051,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS021,ZEO0000011,DEO0000041,UDUWARA K.V.,"UDUWARA, GALPATHA",
INS0002052,2052,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS021,ZEO0000011,DEO0000041,KAMBURUGODA P.V.,"KAMBURUGODA, BANDARAGAMA",
INS0002054,2054,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS021,ZEO0000011,DEO0000041,GALPATHA K.V.,"GALPATHA, KALUTARA",
INS0002055,2055,ICID001,AUID02,SLID01,IGID03,ITID04,GSID01,DIS021,ZEO0000011,DEO0000041,KIMMANTHUDAWA SRI SUMANAJOTHI P.V.,"KIMMANTHUDAWA, BANDARAGAMA",
INS0002056,2056,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS021,ZEO0000011,DEO0000041,GUNGAMUWA K.V.,"BELLANTHUDAWA, BANDARAGAMA",382288198
INS0002057,2057,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS021,ZEO0000011,DEO0000041,THALAHITIYA K.V.,"THALAHITIYA JUNCTION, KALUTARA",
INS0002058,2058,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS021,ZEO0000011,DEO0000041,PATHAKADA K.V.,"PATHAKADA, GALPATHA",
INS0002059,2059,ICID001,AUID02,SLID01,IGID03,ITID03,GSID03,DIS021,ZEO0000011,DEO0000041,PELPOLA K.V.,GALPATHA,
